index,product_id,category,sub_category,cost_price,list_price
2618,TEC-PH-10001300,Technology,Phones,60,70
2619,OFF-ST-10000876,Office Supplies,Storage,30,40
2620,OFF-LA-10001404,Office Supplies,Labels,20,20
2621,OFF-PA-10001972,Office Supplies,Paper,30,30
2622,TEC-CO-10004722,Technology,Copiers,10300,11200
2623,TEC-PH-10001494,Technology,Phones,2160,2400
2625,TEC-PH-10003800,Technology,Phones,50,50
2626,TEC-AC-10002399,Technology,Accessories,60,60
2627,TEC-MA-10002210,Technology,Machines,550,650
2628,OFF-BI-10003196,Office Supplies,Binders,10,10
2629,OFF-PA-10000477,Office Supplies,Paper,10,10
2630,FUR-FU-10000076,Furniture,Furnishings,40,40
2631,FUR-CH-10002017,Furniture,Chairs,30,40
2632,FUR-CH-10004287,Furniture,Chairs,180,220
2633,FUR-FU-10003829,Furniture,Furnishings,0,0
2635,OFF-ST-10000046,Office Supplies,Storage,300,320
2636,OFF-PA-10000697,Office Supplies,Paper,20,20
2638,OFF-AR-10004691,Office Supplies,Art,60,60
2639,FUR-CH-10000595,Furniture,Chairs,760,860
2640,TEC-AC-10000927,Technology,Accessories,30,30
2641,OFF-PA-10001289,Office Supplies,Paper,160,190
2642,TEC-PH-10003092,Technology,Phones,40,40
2643,FUR-FU-10000206,Furniture,Furnishings,20,20
2644,FUR-FU-10004270,Furniture,Furnishings,50,60
2645,OFF-BI-10000948,Office Supplies,Binders,40,40
2646,OFF-PA-10000223,Office Supplies,Paper,10,10
2647,FUR-FU-10004665,Furniture,Furnishings,690,820
2649,FUR-BO-10004467,Furniture,Bookcases,350,420
2650,OFF-BI-10000829,Office Supplies,Binders,10,10
2652,OFF-PA-10000062,Office Supplies,Paper,140,160
2653,FUR-BO-10003404,Furniture,Bookcases,1080,1290
2654,OFF-BI-10004233,Office Supplies,Binders,30,30
2655,OFF-ST-10001272,Office Supplies,Storage,220,260
2658,FUR-CH-10004287,Furniture,Chairs,720,880
2659,TEC-PH-10002834,Technology,Phones,1580,1980
2661,OFF-BI-10003460,Office Supplies,Binders,10,10
2662,OFF-LA-10001569,Office Supplies,Labels,0,0
2663,FUR-TA-10004534,Furniture,Tables,300,370
2665,TEC-AC-10003832,Technology,Accessories,60,80
2666,OFF-PA-10000474,Office Supplies,Paper,30,30
2667,FUR-CH-10002774,Furniture,Chairs,30,40
2668,OFF-AP-10002765,Office Supplies,Appliances,100,110
2670,FUR-CH-10003761,Furniture,Chairs,730,790
2671,OFF-PA-10004665,Office Supplies,Paper,20,30
2672,OFF-ST-10000078,Office Supplies,Storage,1100,1330
2673,OFF-PA-10000357,Office Supplies,Paper,140,170
2675,OFF-AP-10001205,Office Supplies,Appliances,30,40
2677,OFF-BI-10002931,Office Supplies,Binders,30,30
2679,TEC-AC-10002049,Technology,Accessories,520,620
2680,OFF-BI-10001196,Office Supplies,Binders,70,90
2681,TEC-MA-10002981,Technology,Machines,310,350
2682,TEC-PH-10003601,Technology,Phones,130,160
2683,OFF-BI-10000632,Office Supplies,Binders,250,310
2684,OFF-EN-10003055,Office Supplies,Envelopes,90,100
2685,OFF-BI-10001031,Office Supplies,Binders,0,0
2686,OFF-BI-10002003,Office Supplies,Binders,0,0
2687,OFF-PA-10003016,Office Supplies,Paper,20,20
2688,OFF-AR-10004582,Office Supplies,Art,10,10
2689,OFF-BI-10004364,Office Supplies,Binders,10,10
2690,OFF-PA-10002246,Office Supplies,Paper,20,20
2691,TEC-PH-10002890,Technology,Phones,100,110
2692,FUR-FU-10001475,Furniture,Furnishings,90,110
2693,FUR-FU-10004270,Furniture,Furnishings,20,20
2694,OFF-PA-10003465,Office Supplies,Paper,30,30
2695,TEC-MA-10003626,Technology,Machines,760,820
2696,TEC-MA-10002412,Technology,Machines,18110,22640
2698,OFF-AR-10003183,Office Supplies,Art,10,10
2699,FUR-FU-10004270,Furniture,Furnishings,30,30
2700,OFF-FA-10003112,Office Supplies,Fasteners,20,20
2701,FUR-FU-10001986,Furniture,Furnishings,100,120
2702,OFF-PA-10002319,Office Supplies,Paper,110,120
2703,TEC-AC-10002323,Technology,Accessories,120,130
2704,OFF-SU-10001165,Office Supplies,Supplies,20,20
2705,OFF-PA-10001246,Office Supplies,Paper,20,20
2706,OFF-PA-10001815,Office Supplies,Paper,160,190
2707,FUR-FU-10001876,Furniture,Furnishings,200,230
2708,TEC-MA-10000488,Technology,Machines,1650,1920
2709,OFF-BI-10001098,Office Supplies,Binders,10,10
2710,FUR-FU-10003577,Furniture,Furnishings,50,50
2711,OFF-AR-10002656,Office Supplies,Art,50,60
2712,TEC-PH-10004531,Technology,Phones,260,300
2714,TEC-PH-10000673,Technology,Phones,120,130
2715,TEC-AC-10000158,Technology,Accessories,70,70
2716,TEC-PH-10002075,Technology,Phones,320,380
2717,OFF-ST-10004340,Office Supplies,Storage,100,120
2720,OFF-AP-10004859,Office Supplies,Appliances,50,60
2721,OFF-ST-10001558,Office Supplies,Storage,70,80
2722,OFF-LA-10004689,Office Supplies,Labels,10,10
2723,OFF-BI-10002867,Office Supplies,Binders,90,100
2724,TEC-PH-10003811,Technology,Phones,310,360
2725,FUR-TA-10000849,Furniture,Tables,300,350
2727,TEC-PH-10003072,Technology,Phones,600,630
2729,TEC-AC-10001838,Technology,Accessories,680,800
2730,FUR-FU-10004017,Furniture,Furnishings,100,110
2731,TEC-PH-10002923,Technology,Phones,70,70
2733,OFF-PA-10000249,Office Supplies,Paper,40,50
2734,TEC-PH-10003691,Technology,Phones,360,380
2735,OFF-PA-10001560,Office Supplies,Paper,40,40
2736,FUR-BO-10004467,Furniture,Bookcases,270,300
2737,TEC-PH-10001819,Technology,Phones,80,90
2738,OFF-SU-10000157,Office Supplies,Supplies,400,480
2739,TEC-AC-10004227,Technology,Accessories,20,30
2740,OFF-EN-10003134,Office Supplies,Envelopes,50,50
2741,FUR-FU-10004671,Furniture,Furnishings,40,40
2742,FUR-FU-10002253,Furniture,Furnishings,220,260
2743,TEC-PH-10002726,Technology,Phones,110,130
2744,TEC-AC-10004571,Technology,Accessories,60,80
2745,FUR-TA-10002228,Furniture,Tables,590,700
2746,TEC-AC-10004127,Technology,Accessories,30,30
2748,FUR-CH-10002758,Furniture,Chairs,510,590
2749,OFF-ST-10000532,Office Supplies,Storage,390,420
2750,FUR-CH-10000988,Furniture,Chairs,180,230
2752,TEC-AC-10003174,Technology,Accessories,290,320
2753,TEC-PH-10002310,Technology,Phones,740,780
2754,OFF-AP-10002651,Office Supplies,Appliances,1330,1450
2755,OFF-PA-10001184,Office Supplies,Paper,10,10
2756,TEC-AC-10002402,Technology,Accessories,200,240
2757,FUR-FU-10004270,Furniture,Furnishings,70,80
2758,OFF-ST-10001526,Office Supplies,Storage,430,480
2759,OFF-PA-10002893,Office Supplies,Paper,40,50
2760,TEC-AC-10003709,Technology,Accessories,0,0
2761,OFF-BI-10001191,Office Supplies,Binders,90,100
2762,OFF-BI-10003166,Office Supplies,Binders,10,10
2763,OFF-BI-10003982,Office Supplies,Binders,20,30
2764,OFF-ST-10004835,Office Supplies,Storage,10,10
2765,OFF-AP-10000159,Office Supplies,Appliances,30,30
2766,OFF-AP-10002945,Office Supplies,Appliances,1590,1920
2767,OFF-AP-10001242,Office Supplies,Appliances,20,30
2768,TEC-AC-10003038,Technology,Accessories,40,50
2769,TEC-AC-10003289,Technology,Accessories,40,50
2770,OFF-ST-10000918,Office Supplies,Storage,50,50
2772,OFF-BI-10002852,Office Supplies,Binders,40,50
2774,OFF-ST-10004804,Office Supplies,Storage,140,150
2775,OFF-AP-10003971,Office Supplies,Appliances,60,60
2776,FUR-BO-10003159,Furniture,Bookcases,160,200
2778,TEC-AC-10003433,Technology,Accessories,0,0
2779,OFF-LA-10004544,Office Supplies,Labels,50,60
2780,OFF-AR-10001026,Office Supplies,Art,20,20
2781,TEC-PH-10001336,Technology,Phones,220,260
2782,TEC-PH-10003187,Technology,Phones,20,20
2783,TEC-PH-10004897,Technology,Phones,20,20
2784,FUR-CH-10004997,Furniture,Chairs,530,600
2785,OFF-FA-10002763,Office Supplies,Fasteners,10,10
2786,FUR-FU-10001588,Furniture,Furnishings,60,60
2787,OFF-AR-10000940,Office Supplies,Art,20,20
2788,FUR-FU-10002759,Furniture,Furnishings,30,40
2790,OFF-AP-10003281,Office Supplies,Appliances,40,40
2792,TEC-PH-10001557,Technology,Phones,950,1080
2793,TEC-PH-10000576,Technology,Phones,390,440
2794,OFF-BI-10002764,Office Supplies,Binders,20,20
2795,FUR-BO-10001337,Furniture,Bookcases,290,310
2797,OFF-PA-10001019,Office Supplies,Paper,40,40
2798,OFF-BI-10003364,Office Supplies,Binders,130,150
2799,TEC-PH-10000984,Technology,Phones,620,780
2800,OFF-AR-10001683,Office Supplies,Art,10,10
2803,OFF-PA-10004239,Office Supplies,Paper,30,30
2804,FUR-CH-10000553,Furniture,Chairs,40,50
2806,OFF-PA-10004782,Office Supplies,Paper,10,10
2807,FUR-BO-10002213,Furniture,Bookcases,600,700
2808,FUR-CH-10001854,Furniture,Chairs,480,560
2809,OFF-PA-10000157,Office Supplies,Paper,160,180
2810,FUR-FU-10001185,Furniture,Furnishings,150,190
2811,FUR-TA-10001520,Furniture,Tables,180,210
2812,TEC-AC-10004145,Technology,Accessories,910,1000
2813,FUR-TA-10000688,Furniture,Tables,550,650
2814,OFF-BI-10001510,Office Supplies,Binders,100,110
2815,FUR-CH-10003817,Furniture,Chairs,60,60
2816,FUR-FU-10000308,Furniture,Furnishings,100,120
2817,OFF-ST-10003208,Office Supplies,Storage,880,1090
2818,OFF-BI-10003784,Office Supplies,Binders,10,10
2819,FUR-TA-10003748,Furniture,Tables,290,300
2820,TEC-PH-10002563,Technology,Phones,270,300
2821,OFF-AR-10000122,Office Supplies,Art,10,10
2822,OFF-ST-10000352,Office Supplies,Storage,40,50
2823,OFF-PA-10003270,Office Supplies,Paper,30,30
2824,FUR-BO-10003272,Furniture,Bookcases,240,300
2825,OFF-BI-10002982,Office Supplies,Binders,0,0
2827,OFF-PA-10002421,Office Supplies,Paper,100,110
2828,OFF-ST-10000760,Office Supplies,Storage,50,60
2829,OFF-PA-10002923,Office Supplies,Paper,70,80
2830,OFF-ST-10001128,Office Supplies,Storage,410,440
2831,TEC-PH-10000673,Technology,Phones,150,160
2832,OFF-AR-10001547,Office Supplies,Art,20,20
2834,OFF-AP-10003971,Office Supplies,Appliances,10,10
2835,OFF-PA-10000520,Office Supplies,Paper,20,20
2837,TEC-MA-10002178,Technology,Machines,560,700
2838,OFF-ST-10001526,Office Supplies,Storage,100,120
2839,FUR-CH-10003379,Furniture,Chairs,980,1140
2840,OFF-PA-10000100,Office Supplies,Paper,180,230
2841,OFF-ST-10001809,Office Supplies,Storage,120,140
2842,TEC-AC-10000387,Technology,Accessories,40,40
2843,FUR-CH-10004853,Furniture,Chairs,710,850
2844,OFF-AR-10001958,Office Supplies,Art,50,50
2845,OFF-BI-10003527,Office Supplies,Binders,680,760
2846,FUR-FU-10003832,Furniture,Furnishings,60,60
2847,OFF-BI-10001359,Office Supplies,Binders,2390,2690
2849,OFF-ST-10000736,Office Supplies,Storage,50,60
2850,OFF-PA-10001745,Office Supplies,Paper,30,30
2851,FUR-FU-10000409,Furniture,Furnishings,10,10
2852,FUR-FU-10000221,Furniture,Furnishings,20,20
2853,OFF-ST-10000344,Office Supplies,Storage,40,40
2854,OFF-LA-10003663,Office Supplies,Labels,20,20
2855,FUR-CH-10001215,Furniture,Chairs,1490,1600
2858,TEC-PH-10004389,Technology,Phones,310,380
2859,FUR-BO-10004695,Furniture,Bookcases,1340,1630
2860,OFF-PA-10000100,Office Supplies,Paper,240,290
2861,OFF-PA-10000223,Office Supplies,Paper,20,20
2863,OFF-AP-10004249,Office Supplies,Appliances,70,80
2865,OFF-SU-10000946,Office Supplies,Supplies,20,30
2867,OFF-ST-10001558,Office Supplies,Storage,40,40
2868,FUR-FU-10001546,Furniture,Furnishings,20,20
2869,OFF-PA-10002581,Office Supplies,Paper,60,70
2870,FUR-CH-10001482,Furniture,Chairs,270,310
2871,OFF-AR-10002399,Office Supplies,Art,0,0
2872,OFF-ST-10001963,Office Supplies,Storage,750,810
2874,FUR-CH-10004289,Furniture,Chairs,120,150
2875,FUR-CH-10000785,Furniture,Chairs,920,1010
2876,OFF-EN-10003040,Office Supplies,Envelopes,50,50
2877,OFF-AR-10001573,Office Supplies,Art,0,0
2878,TEC-AC-10000844,Technology,Accessories,210,250
2879,OFF-BI-10000756,Office Supplies,Binders,30,30
2884,FUR-CH-10003396,Furniture,Chairs,290,310
2886,OFF-PA-10003172,Office Supplies,Paper,10,10
2887,OFF-PA-10000289,Office Supplies,Paper,20,30
2888,OFF-PA-10000791,Office Supplies,Paper,20,20
2889,FUR-CH-10002304,Furniture,Chairs,40,50
2890,OFF-BI-10000136,Office Supplies,Binders,20,20
2891,OFF-PA-10003739,Office Supplies,Paper,10,10
2892,OFF-PA-10002479,Office Supplies,Paper,30,30
2893,FUR-FU-10000771,Furniture,Furnishings,60,70
2895,OFF-AR-10001915,Office Supplies,Art,50,50
2896,TEC-CO-10000971,Technology,Copiers,890,960
2897,FUR-CH-10004086,Furniture,Chairs,330,410
2900,OFF-PA-10003656,Office Supplies,Paper,150,180
2902,OFF-PA-10000575,Office Supplies,Paper,30,40
2903,FUR-CH-10003981,Furniture,Chairs,470,540
2904,OFF-ST-10002615,Office Supplies,Storage,290,310
2905,OFF-PA-10000327,Office Supplies,Paper,10,10
2906,OFF-ST-10001325,Office Supplies,Storage,40,50
2908,OFF-FA-10004968,Office Supplies,Fasteners,10,10
2909,OFF-AP-10000576,Office Supplies,Appliances,330,390
2910,OFF-EN-10003286,Office Supplies,Envelopes,30,40
2911,OFF-AR-10003772,Office Supplies,Art,30,40
2912,OFF-BI-10002852,Office Supplies,Binders,30,40
2913,TEC-PH-10002890,Technology,Phones,110,140
2914,OFF-BI-10001308,Office Supplies,Binders,10,10
2915,TEC-PH-10001750,Technology,Phones,230,260
2916,OFF-AR-10003338,Office Supplies,Art,10,10
2917,OFF-FA-10002763,Office Supplies,Fasteners,20,20
2918,FUR-FU-10002088,Furniture,Furnishings,10,10
2919,FUR-FU-10003976,Furniture,Furnishings,60,70
2920,OFF-ST-10001511,Office Supplies,Storage,120,130
2922,OFF-FA-10003495,Office Supplies,Fasteners,10,10
2923,OFF-AP-10001303,Office Supplies,Appliances,20,20
2924,FUR-FU-10002116,Furniture,Furnishings,60,70
2925,FUR-FU-10000771,Furniture,Furnishings,20,20
2927,OFF-BI-10004995,Office Supplies,Binders,1340,1630
2928,FUR-FU-10002597,Furniture,Furnishings,20,20
2931,FUR-CH-10000785,Furniture,Chairs,120,140
2932,TEC-PH-10002310,Technology,Phones,140,160
2933,TEC-PH-10002834,Technology,Phones,370,430
2934,OFF-EN-10000927,Office Supplies,Envelopes,30,40
2935,OFF-BI-10001636,Office Supplies,Binders,40,50
2936,OFF-PA-10001736,Office Supplies,Paper,220,250
2937,OFF-PA-10000482,Office Supplies,Paper,160,190
2938,OFF-BI-10001658,Office Supplies,Binders,50,60
2939,FUR-CH-10000422,Furniture,Chairs,80,90
2940,FUR-CH-10004675,Furniture,Chairs,1390,1530
2941,FUR-CH-10002880,Furniture,Chairs,350,370
2942,OFF-ST-10000675,Office Supplies,Storage,290,310
2943,FUR-FU-10002685,Furniture,Furnishings,20,20
2944,FUR-FU-10004020,Furniture,Furnishings,40,40
2945,FUR-FU-10004963,Furniture,Furnishings,20,30
2946,OFF-BI-10000174,Office Supplies,Binders,50,60
2947,OFF-EN-10000461,Office Supplies,Envelopes,30,40
2948,TEC-AC-10001266,Technology,Accessories,40,40
2950,FUR-CH-10004875,Furniture,Chairs,100,110
2951,FUR-FU-10000305,Furniture,Furnishings,90,110
2953,TEC-PH-10001459,Technology,Phones,590,670
2955,FUR-CH-10002647,Furniture,Chairs,180,190
2956,OFF-BI-10003910,Office Supplies,Binders,0,0
2958,OFF-FA-10004854,Office Supplies,Fasteners,40,50
2959,OFF-PA-10003673,Office Supplies,Paper,20,20
2960,OFF-LA-10002034,Office Supplies,Labels,40,40
2961,FUR-CH-10002774,Furniture,Chairs,70,80
2962,FUR-CH-10003817,Furniture,Chairs,80,100
2963,OFF-BI-10002949,Office Supplies,Binders,20,20
2964,FUR-FU-10002445,Furniture,Furnishings,20,20
2966,OFF-ST-10002562,Office Supplies,Storage,30,30
2967,OFF-AP-10002118,Office Supplies,Appliances,410,500
2968,OFF-PA-10001800,Office Supplies,Paper,30,30
2970,FUR-FU-10004671,Furniture,Furnishings,30,30
2971,OFF-ST-10000736,Office Supplies,Storage,240,260
2973,FUR-TA-10001095,Furniture,Tables,210,240
2974,OFF-PA-10000213,Office Supplies,Paper,20,20
2975,FUR-CH-10001797,Furniture,Chairs,160,190
2976,OFF-ST-10002214,Office Supplies,Storage,20,20
2977,FUR-CH-10000422,Furniture,Chairs,460,550
2978,OFF-PA-10003848,Office Supplies,Paper,20,20
2979,FUR-FU-10003623,Furniture,Furnishings,40,40
2980,FUR-CH-10001797,Furniture,Chairs,100,120
2981,OFF-BI-10003094,Office Supplies,Binders,10,10
2982,OFF-ST-10002205,Office Supplies,Storage,50,50
2983,FUR-TA-10003238,Furniture,Tables,230,280
2984,FUR-FU-10000755,Furniture,Furnishings,20,20
2985,OFF-PA-10002893,Office Supplies,Paper,20,20
2986,OFF-ST-10000689,Office Supplies,Storage,1140,1270
2987,TEC-AC-10004227,Technology,Accessories,10,10
2988,OFF-BI-10000174,Office Supplies,Binders,20,20
2990,OFF-BI-10002309,Office Supplies,Binders,30,30
2992,OFF-BI-10003091,Office Supplies,Binders,840,900
2993,OFF-BI-10004654,Office Supplies,Binders,50,60
2996,FUR-FU-10000550,Furniture,Furnishings,0,0
2997,TEC-AC-10003628,Technology,Accessories,90,100
2998,TEC-MA-10004521,Technology,Machines,200,210
2999,OFF-AP-10003860,Office Supplies,Appliances,40,40
3000,OFF-BI-10000069,Office Supplies,Binders,10,10
3001,OFF-BI-10003655,Office Supplies,Binders,20,20
3002,OFF-BI-10001628,Office Supplies,Binders,30,30
3003,OFF-AP-10003779,Office Supplies,Appliances,190,210
3005,OFF-AP-10000828,Office Supplies,Appliances,720,900
3006,OFF-BI-10002706,Office Supplies,Binders,30,30
3007,FUR-FU-10004748,Furniture,Furnishings,160,190
3008,OFF-AP-10000026,Office Supplies,Appliances,210,240
3010,TEC-MA-10000822,Technology,Machines,2190,2550
3011,OFF-BI-10001543,Office Supplies,Binders,20,20
3012,OFF-BI-10003355,Office Supplies,Binders,10,10
3014,FUR-TA-10004154,Furniture,Tables,290,340
3015,OFF-ST-10002743,Office Supplies,Storage,650,730
3017,TEC-AC-10002842,Technology,Accessories,590,670
3018,OFF-FA-10002701,Office Supplies,Fasteners,10,10
3019,OFF-PA-10001125,Office Supplies,Paper,80,90
3020,FUR-FU-10004090,Furniture,Furnishings,60,70
3021,OFF-BI-10001510,Office Supplies,Binders,80,90
3022,FUR-BO-10002202,Furniture,Bookcases,260,330
3023,OFF-BI-10001922,Office Supplies,Binders,40,50
3024,OFF-PA-10001667,Office Supplies,Paper,20,20
3025,FUR-FU-10001488,Furniture,Furnishings,220,250
3026,OFF-BI-10002799,Office Supplies,Binders,10,10
3027,FUR-CH-10003846,Furniture,Chairs,400,500
3028,TEC-PH-10003691,Technology,Phones,340,400
3029,FUR-BO-10000468,Furniture,Bookcases,150,190
3030,OFF-AR-10001044,Office Supplies,Art,30,30
3031,FUR-CH-10003833,Furniture,Chairs,190,200
3034,OFF-BI-10002799,Office Supplies,Binders,40,40
3035,OFF-AR-10003582,Office Supplies,Art,50,60
3036,OFF-PA-10004451,Office Supplies,Paper,20,30
3037,FUR-FU-10004666,Furniture,Furnishings,30,30
3038,FUR-TA-10001520,Furniture,Tables,160,170
3041,OFF-EN-10002312,Office Supplies,Envelopes,20,20
3042,FUR-CH-10002320,Furniture,Chairs,1850,2050
3043,TEC-PH-10001530,Technology,Phones,900,1020
3044,OFF-AR-10001216,Office Supplies,Art,10,10
3045,OFF-PA-10003127,Office Supplies,Paper,20,30
3046,OFF-BI-10003910,Office Supplies,Binders,30,40
3047,FUR-TA-10004534,Furniture,Tables,380,410
3048,TEC-AC-10000892,Technology,Accessories,320,360
3049,FUR-FU-10003247,Furniture,Furnishings,30,40
3050,OFF-AP-10004336,Office Supplies,Appliances,220,230
3051,OFF-PA-10001295,Office Supplies,Paper,40,40
3052,TEC-PH-10002555,Technology,Phones,480,520
3053,OFF-BI-10000831,Office Supplies,Binders,10,10
3054,TEC-CO-10001046,Technology,Copiers,2630,2800
3055,OFF-EN-10002973,Office Supplies,Envelopes,10,10
3056,OFF-LA-10001641,Office Supplies,Labels,30,30
3057,FUR-FU-10003878,Furniture,Furnishings,30,30
3058,FUR-TA-10003837,Furniture,Tables,20,20
3059,TEC-AC-10002800,Technology,Accessories,100,120
3060,OFF-PA-10001307,Office Supplies,Paper,30,30
3061,TEC-PH-10002350,Technology,Phones,70,80
3062,TEC-AC-10000397,Technology,Accessories,100,100
3063,OFF-ST-10000615,Office Supplies,Storage,80,90
3064,TEC-PH-10004531,Technology,Phones,120,140
3065,TEC-AC-10004001,Technology,Accessories,180,210
3066,OFF-PA-10001534,Office Supplies,Paper,40,50
3067,OFF-PA-10001815,Office Supplies,Paper,250,290
3068,OFF-AP-10003779,Office Supplies,Appliances,550,660
3069,OFF-ST-10002011,Office Supplies,Storage,2400,2930
3070,FUR-FU-10002379,Furniture,Furnishings,100,120
3071,OFF-AR-10003752,Office Supplies,Art,50,60
3072,OFF-ST-10003692,Office Supplies,Storage,100,110
3073,FUR-BO-10004409,Furniture,Bookcases,100,120
3074,OFF-ST-10003306,Office Supplies,Storage,290,340
3075,FUR-FU-10003724,Furniture,Furnishings,20,20
3076,FUR-CH-10002024,Furniture,Chairs,880,980
3077,OFF-AR-10003514,Office Supplies,Art,30,30
3079,TEC-PH-10003589,Technology,Phones,30,40
3080,OFF-BI-10003364,Office Supplies,Binders,50,60
3081,TEC-PH-10002834,Technology,Phones,460,540
3083,OFF-BI-10004584,Office Supplies,Binders,230,250
3084,TEC-AC-10002402,Technology,Accessories,110,130
3086,OFF-AP-10000055,Office Supplies,Appliances,10,10
3087,FUR-FU-10001591,Furniture,Furnishings,50,60
3088,TEC-PH-10000526,Technology,Phones,590,670
3089,OFF-BI-10001071,Office Supplies,Binders,390,450
3090,TEC-PH-10001557,Technology,Phones,410,480
3091,OFF-PA-10001977,Office Supplies,Paper,140,170
3094,OFF-FA-10003021,Office Supplies,Fasteners,10,10
3096,OFF-LA-10001158,Office Supplies,Labels,30,30
3097,FUR-BO-10002268,Furniture,Bookcases,200,220
3099,FUR-BO-10003441,Furniture,Bookcases,210,240
3100,OFF-SU-10003505,Office Supplies,Supplies,660,700
3101,FUR-BO-10003660,Furniture,Bookcases,210,220
3102,OFF-BI-10001267,Office Supplies,Binders,10,10
3103,OFF-PA-10002741,Office Supplies,Paper,30,30
3105,OFF-ST-10004340,Office Supplies,Storage,240,300
3106,OFF-PA-10001471,Office Supplies,Paper,20,20
3107,OFF-ST-10002344,Office Supplies,Storage,220,240
3109,OFF-PA-10001934,Office Supplies,Paper,40,50
3110,OFF-ST-10000078,Office Supplies,Storage,230,270
3111,TEC-MA-10001972,Technology,Machines,690,840
3112,OFF-EN-10002504,Office Supplies,Envelopes,110,140
3113,OFF-PA-10002160,Office Supplies,Paper,30,30
3114,FUR-CH-10001973,Furniture,Chairs,450,530
