order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,final_customer_price,profit
2262,15-09-2023,Same Day,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002253,140,170,1,4,163.2,23.19999999999999
2263,22-07-2023,First Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Bookcases,FUR-BO-10004015,320,360,3,3,1047.6,87.59999999999991
2264,16-05-2023,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Accessories,TEC-AC-10004145,450,500,2,5,950.0,50.0
2265,02-11-2022,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10002479,10,10,1,4,9.6,-0.40000000000000036
2266,23-03-2022,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10004970,10,10,2,3,19.4,-0.6000000000000014
2267,14-05-2022,Same Day,Home Office,United States,Monroe,North Carolina,28110,South,Office Supplies,Paper,OFF-PA-10003919,10,10,2,4,19.2,-0.8000000000000007
2268,25-07-2023,Same Day,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10002001,10,10,2,3,19.4,-0.6000000000000014
2269,30-10-2022,Standard Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10002787,10,10,1,5,9.5,-0.5
2270,02-11-2022,Standard Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10003291,10,10,1,4,9.6,-0.40000000000000036
2271,07-07-2022,Standard Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Art,OFF-AR-10004344,40,50,5,4,240.0,40.0
2272,12-02-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10003123,170,200,6,4,1152.0,132.0
2273,29-01-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000308,410,440,7,2,3018.4,148.4000000000001
2274,19-09-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Copiers,TEC-CO-10003763,1060,1120,2,3,2172.7999999999997,52.79999999999973
2275,30-08-2023,Second Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Tables,FUR-TA-10001866,110,140,1,2,137.2,27.19999999999999
2276,22-12-2023,Second Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10002774,110,120,3,2,352.8,22.80000000000001
2277,14-07-2022,Standard Class,Consumer,United States,Southaven,Mississippi,38671,South,Office Supplies,Storage,OFF-ST-10004337,260,310,5,5,1472.5,172.5
2278,19-02-2023,Standard Class,Consumer,United States,Southaven,Mississippi,38671,South,Furniture,Tables,FUR-TA-10001039,80,90,1,4,86.39999999999999,6.3999999999999915
2279,23-01-2023,Standard Class,Consumer,United States,Southaven,Mississippi,38671,South,Technology,Accessories,TEC-AC-10000109,180,220,4,3,853.6,133.60000000000002
2280,16-06-2023,First Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10003833,90,100,2,3,194.0,14.0
2281,14-02-2023,First Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004289,550,610,8,5,4636.0,236.0
2282,13-12-2023,First Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Bookcases,FUR-BO-10004467,180,200,2,5,380.0,20.0
2283,13-04-2022,First Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,OFF-PA-10002713,40,50,7,3,339.5,59.5
2284,01-06-2023,Standard Class,Consumer,United States,New Castle,Indiana,47362,Central,Technology,Phones,TEC-PH-10001552,20,20,2,3,38.8,-1.2000000000000028
2285,30-10-2023,Standard Class,Consumer,United States,New Castle,Indiana,47362,Central,Office Supplies,Appliances,OFF-AP-10002222,50,60,7,2,411.59999999999997,61.599999999999966
2286,25-10-2023,First Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,OFF-PA-10003971,10,10,3,2,29.4,-0.6000000000000014
2287,28-07-2022,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Appliances,OFF-AP-10004036,40,40,2,2,78.4,-1.5999999999999943
2288,06-04-2022,Second Class,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,OFF-AP-10002287,20,20,5,4,96.0,-4.0
2289,20-06-2023,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Art,OFF-AR-10002375,20,20,5,5,95.0,-5.0
2290,12-05-2022,First Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10001950,770,890,2,5,1691.0,151.0
2291,30-07-2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,TEC-PH-10001557,230,290,3,5,826.5,136.5
2292,18-11-2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10002937,500,600,6,5,3420.0,420.0
2293,28-04-2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10001166,10,10,2,2,19.6,-0.3999999999999986
2294,31-01-2023,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10000347,0,0,1,2,0.0,0.0
2295,21-07-2023,Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Furniture,Furnishings,FUR-FU-10003708,160,180,3,4,518.4,38.39999999999998
2296,20-12-2022,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10002659,10,10,4,5,38.0,-2.0
2297,28-05-2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000965,210,260,5,4,1248.0,198.0
2298,31-07-2022,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10001527,40,40,1,4,38.4,-1.6000000000000014
2299,15-07-2022,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10001838,1250,1400,7,4,9408.0,658.0
2300,13-05-2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10002597,470,500,4,4,1920.0,40.0
2301,13-07-2022,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,OFF-BI-10000756,10,10,3,2,29.4,-0.6000000000000014
2302,28-11-2023,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,OFF-BI-10000546,10,10,4,4,38.4,-1.6000000000000014
2303,23-04-2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Accessories,TEC-AC-10001142,300,320,4,4,1228.8,28.799999999999955
2304,08-07-2022,Second Class,Home Office,United States,Roswell,Georgia,30076,South,Furniture,Chairs,FUR-CH-10000785,580,720,4,2,2822.4,502.4000000000001
2305,06-10-2023,Second Class,Home Office,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,OFF-PA-10000474,100,110,3,4,316.8,16.80000000000001
2306,02-10-2023,First Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Bookcases,FUR-BO-10003441,120,140,2,4,268.8,28.80000000000001
2307,18-10-2022,First Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10004156,30,30,3,4,86.39999999999999,-3.6000000000000085
2308,24-09-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10001432,350,390,5,3,1891.5,141.5
2309,22-11-2023,First Class,Home Office,United States,Peoria,Arizona,85345,West,Furniture,Chairs,FUR-CH-10001394,260,280,1,4,268.8,8.800000000000011
2310,06-12-2022,First Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Storage,OFF-ST-10002370,60,70,4,2,274.4,34.39999999999998
2311,16-07-2023,First Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Art,OFF-AR-10002956,80,90,5,5,427.5,27.5
2312,10-01-2022,First Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Art,OFF-AR-10001955,20,20,1,5,19.0,-1.0
2313,04-02-2022,First Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Storage,OFF-ST-10001809,190,220,3,3,640.1999999999999,70.19999999999993
2314,09-03-2022,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Labels,OFF-LA-10004093,10,10,2,3,19.4,-0.6000000000000014
2315,21-06-2022,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Appliances,OFF-AP-10002118,400,420,2,2,823.1999999999999,23.199999999999932
2316,28-10-2023,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Binders,OFF-BI-10000404,30,40,5,4,192.0,42.0
2317,24-12-2022,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Furniture,Chairs,FUR-CH-10003833,170,180,3,2,529.2,19.200000000000045
2318,14-03-2022,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Binders,OFF-BI-10002072,50,60,7,3,407.4,57.39999999999998
2319,30-01-2023,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Technology,Accessories,TEC-AC-10003095,350,390,3,3,1134.8999999999999,84.89999999999986
2320,11-04-2023,First Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,OFF-AP-10001563,180,190,4,5,722.0,2.0
2321,28-06-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000358,240,270,7,5,1795.5,115.5
2322,27-07-2023,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10004492,80,90,3,3,261.9,21.899999999999977
2323,26-06-2022,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10001072,60,60,4,2,235.2,-4.800000000000011
2324,01-11-2023,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10003707,60,80,5,2,392.0,92.0
2325,18-11-2022,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10000977,300,360,12,3,4190.4,590.3999999999996
2326,01-11-2023,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10002082,70,80,3,5,228.0,18.0
2327,23-06-2023,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10004709,50,50,1,2,49.0,-1.0
2328,17-10-2023,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002365,10,10,2,4,19.2,-0.8000000000000007
2329,19-07-2022,First Class,Home Office,United States,Fort Collins,Colorado,80525,West,Office Supplies,Envelopes,OFF-EN-10004147,10,10,3,2,29.4,-0.6000000000000014
2330,11-05-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001468,510,550,4,3,2134.0,94.0
2331,20-03-2022,Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10000642,40,40,2,5,76.0,-4.0
2332,19-02-2023,Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000380,30,40,5,3,194.0,44.0
2333,27-07-2022,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Paper,OFF-PA-10004071,260,280,5,4,1344.0,44.0
2334,07-11-2023,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Paper,OFF-PA-10004971,10,10,1,4,9.6,-0.40000000000000036
2335,14-08-2023,Standard Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Appliances,OFF-AP-10000696,60,70,6,2,411.59999999999997,51.599999999999966
2336,10-02-2022,Same Day,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Envelopes,OFF-EN-10004030,10,10,3,5,28.5,-1.5
2337,07-05-2023,Same Day,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Appliances,OFF-AP-10000026,390,430,7,3,2919.7,189.69999999999982
2338,16-09-2023,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003936,20,30,4,5,114.0,34.0
2339,06-01-2022,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10004530,40,50,4,2,196.0,36.0
2340,15-03-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10004930,10,10,2,5,19.0,-1.0
2341,07-12-2022,Standard Class,Consumer,United States,Warner Robins,Georgia,31088,South,Office Supplies,Art,OFF-AR-10004999,30,40,7,4,268.8,58.80000000000001
2342,27-07-2022,First Class,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Furnishings,FUR-FU-10002501,60,60,5,2,294.0,-6.0
2343,26-08-2023,First Class,Home Office,United States,Franklin,Massachusetts,2038,East,Technology,Accessories,TEC-AC-10000358,100,110,3,3,320.09999999999997,20.099999999999966
2344,30-09-2023,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,110,120,3,4,345.59999999999997,15.599999999999966
2345,11-06-2023,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,OFF-AP-10001205,390,490,9,4,4233.599999999999,723.5999999999995
2346,21-01-2023,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,OFF-PA-10000659,60,70,5,2,343.0,43.0
2347,27-12-2022,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10004141,0,0,2,2,0.0,0.0
2348,09-09-2022,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Tables,FUR-TA-10004619,520,560,5,5,2660.0,60.0
2349,14-09-2022,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10004187,10,10,6,4,57.599999999999994,-2.4000000000000057
2350,02-04-2023,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10000632,60,70,2,5,133.0,13.0
2351,16-12-2023,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10003724,10,10,2,5,19.0,-1.0
2352,09-06-2022,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10002765,70,80,3,3,232.79999999999998,22.799999999999983
2353,16-03-2022,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Art,OFF-AR-10001868,10,10,6,2,58.8,-1.2000000000000028
2354,23-11-2022,First Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Bookcases,FUR-BO-10002545,1350,1550,7,3,10524.5,1074.5
2355,27-02-2022,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10002735,120,140,5,4,672.0,72.0
2356,06-10-2023,First Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10004864,40,40,1,3,38.8,-1.2000000000000028
2357,14-04-2022,First Class,Corporate,United States,San Francisco,California,94122,West,Technology,Machines,TEC-MA-10000597,190,240,3,5,684.0,114.0
2358,28-03-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10003473,1440,1580,7,3,10728.199999999999,648.1999999999989
2359,08-10-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10001950,900,1070,4,4,4108.8,508.8000000000002
2360,23-01-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10004175,500,610,3,5,1738.5,238.5
2361,19-06-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002960,30,30,7,2,205.79999999999998,-4.200000000000017
2362,02-09-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000919,140,160,4,3,620.8,60.799999999999955
2363,24-12-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10001553,10,10,5,3,48.5,-1.5
2364,14-02-2023,Standard Class,Home Office,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,FUR-FU-10004864,110,130,2,5,247.0,27.0
2365,26-09-2022,Standard Class,Home Office,United States,Waynesboro,Virginia,22980,South,Office Supplies,Appliances,OFF-AP-10004540,150,160,2,4,307.2,7.199999999999989
2366,18-12-2022,Standard Class,Home Office,United States,Waynesboro,Virginia,22980,South,Office Supplies,Binders,OFF-BI-10004965,40,50,4,2,196.0,36.0
2367,23-03-2023,Second Class,Consumer,United States,Sacramento,California,95823,West,Furniture,Chairs,FUR-CH-10001714,100,120,1,5,114.0,14.0
2368,26-03-2022,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10002464,20,20,4,4,76.8,-3.200000000000003
2369,29-10-2022,Standard Class,Corporate,United States,Fairfield,Ohio,45014,East,Furniture,Furnishings,FUR-FU-10002298,470,530,6,4,3052.7999999999997,232.79999999999973
2370,07-05-2023,Standard Class,Corporate,United States,Fairfield,Ohio,45014,East,Office Supplies,Art,OFF-AR-10000315,0,0,2,5,0.0,0.0
2371,20-12-2023,Second Class,Corporate,United States,Warwick,Rhode Island,2886,East,Technology,Accessories,TEC-AC-10004353,200,250,4,2,980.0,180.0
2372,05-10-2022,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10004973,50,60,8,3,465.59999999999997,65.59999999999997
2373,26-02-2022,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Fasteners,OFF-FA-10000936,0,0,1,4,0.0,0.0
2374,07-02-2023,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,OFF-PA-10001609,20,20,9,5,171.0,-9.0
2375,22-02-2023,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10000785,220,250,2,2,490.0,50.0
2376,24-11-2023,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Fasteners,OFF-FA-10000053,10,10,3,3,29.099999999999998,-0.9000000000000021
2377,02-08-2023,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10001718,60,80,4,3,310.4,70.39999999999998
2378,30-11-2023,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10004768,10,10,2,3,19.4,-0.6000000000000014
